|id	 |ProbabilityPresence	 |Start	 |Length	 |Class	 |ProbabilityClass
Chr2	 0.9883622527122498	 15670723	 406	 AP	 1.0
Chr2	 0.9978127479553223	 15671149	 612	 INT	 0.9999998211860657
Chr2	 0.9994511008262634	 15672212	 716	 RT	 1.0
Chr2	 0.9954372644424438	 15673219	 392	 RNASEH	 1.0
Chr2	 0.855349600315094	 15707961	 584	 ENV	 0.06757397949695587
Chr2	 0.9955379366874695	 15710826	 270	 AP	 0.9999997615814209
Chr2	 0.9963760375976562	 15711750	 307	 AP	 0.826549232006073
Chr2	 0.9529309272766113	 15723461	 310	 RT	 0.7023761868476868
Chr2	 0.8864070773124695	 15723763	 324	 RNASEH	 0.06528249382972717
Chr2	 0.981338620185852	 15724349	 621	 INT	 0.9990487098693848
Chr2	 0.9899250268936157	 15782657	 721	 GAG	 1.0
Chr2	 0.9895845055580139	 15783458	 370	 AP	 1.0
Chr2	 0.9847639799118042	 15784054	 532	 INT	 0.9999985694885254
Chr2	 0.9867976307868958	 15784993	 750	 RT	 0.9999999403953552
Chr2	 0.9948011040687561	 15786019	 344	 RNASEH	 1.0
Chr2	 0.8688986897468567	 15789751	 292	 RT	 0.935389518737793
Chr2	 0.9995881915092468	 15811574	 803	 GAG	 1.0
Chr2	 0.9915803074836731	 15812806	 215	 AP	 1.0
Chr2	 0.9999970197677612	 15813554	 577	 RT	 1.0
Chr2	 0.9998738765716553	 15814642	 340	 RNASEH	 0.9999998211860657
Chr2	 0.9999978542327881	 15815846	 1135	 INT	 1.0
Chr2	 0.8122543096542358	 15824237	 291	 RT	 0.42084652185440063
Chr2	 0.8777061104774475	 15825138	 202	 AP	 0.9984897971153259
Chr2	 0.9105026125907898	 15834239	 563	 INT	 0.1678686887025833
Chr2	 0.9917559623718262	 15837838	 354	 AP	 0.6526765823364258
Chr2	 0.8822216987609863	 15873638	 242	 AP	 0.7619355320930481
Chr2	 0.9958524107933044	 15879880	 669	 GAG	 0.9999993443489075
Chr2	 0.8737753629684448	 15880744	 260	 AP	 0.9943175911903381
Chr2	 0.8004894256591797	 15902651	 578	 GAG	 0.9999991655349731
Chr2	 0.9981058239936829	 15903371	 247	 AP	 0.9999964237213135
Chr2	 0.9949124455451965	 15904242	 313	 RT	 0.9994934797286987
Chr2	 0.8842890858650208	 15922550	 737	 GAG	 1.0
Chr2	 0.9097999334335327	 15937959	 441	 RT	 0.9999202489852905
Chr2	 0.9769589304924011	 15938740	 228	 RNASEH	 0.17150723934173584
Chr2	 0.8472055196762085	 15939553	 542	 INT	 0.3533485233783722
Chr2	 0.8699520826339722	 15943832	 494	 INT	 0.9377145767211914
Chr2	 0.8634827136993408	 15944448	 283	 AP	 0.9999877214431763
Chr2	 0.9561846852302551	 15944982	 846	 GAG	 0.9999988675117493
Chr2	 0.9455545544624329	 15947453	 681	 GAG	 0.3797992169857025
Chr2	 0.8666312098503113	 15983252	 258	 RT	 0.8378876447677612
Chr2	 0.9977813363075256	 15987081	 467	 RNASEH	 0.9999999403953552
Chr2	 0.9989729523658752	 15987818	 695	 RT	 1.0
Chr2	 0.9908601641654968	 15989355	 290	 AP	 0.9999997615814209
Chr2	 0.9665201306343079	 15989737	 957	 GAG	 1.0
Chr2	 0.8862316608428955	 15992453	 548	 INT	 0.8915853500366211
Chr2	 0.9947736859321594	 16022222	 538	 GAG	 1.0
Chr2	 0.9999998211860657	 16023448	 260	 AP	 1.0
Chr2	 0.9999927878379822	 16024190	 638	 RT	 1.0
Chr2	 0.9581481218338013	 16025320	 232	 RNASEH	 0.9999996423721313
Chr2	 0.9996950626373291	 16026495	 1110	 INT	 0.9999988079071045
Chr2	 0.9321945309638977	 16047266	 779	 GAG	 0.7150720953941345
Chr2	 0.9678086638450623	 16067646	 519	 INT	 0.8167632222175598
Chr2	 0.9437825679779053	 16068246	 242	 AP	 0.9922500252723694
Chr2	 0.8984391093254089	 16074447	 598	 GAG	 1.0
Chr2	 0.9968881011009216	 16098258	 596	 GAG	 1.0
Chr2	 0.9963967800140381	 16099015	 353	 AP	 0.9999954700469971
Chr2	 0.9999755620956421	 16100559	 679	 RT	 0.9999468326568604
Chr2	 0.9722652435302734	 16101589	 441	 RNASEH	 1.0
Chr2	 0.8475077748298645	 16113348	 535	 ENV	 0.4779791831970215
Chr2	 0.9931498169898987	 16138864	 597	 GAG	 1.0
Chr2	 0.9993520379066467	 16139949	 292	 AP	 1.0
Chr2	 0.998972475528717	 16140734	 674	 RT	 0.9999999403953552
Chr2	 0.9999675750732422	 16141543	 313	 RNASEH	 1.0
Chr2	 0.9999960660934448	 16142109	 1062	 INT	 1.0
Chr2	 0.9865344166755676	 16156549	 695	 GAG	 0.9868428707122803
Chr2	 0.9261136651039124	 16158345	 680	 GAG	 1.0
Chr2	 0.9389656186103821	 16165955	 232	 AP	 0.9991083145141602
Chr2	 0.9875953197479248	 16208745	 631	 INT	 0.6983904838562012
Chr2	 0.8576431274414062	 16210763	 280	 AP	 0.9098911881446838
Chr2	 0.8719931840896606	 16230940	 457	 INT	 0.9757983088493347
Chr2	 0.9432143568992615	 16232042	 592	 GAG	 0.9999998807907104
Chr2	 0.934118926525116	 16267239	 791	 GAG	 0.9999924302101135
Chr2	 0.8132467269897461	 16270067	 278	 RNASEH	 0.4571181535720825
Chr2	 0.9970409274101257	 16270629	 356	 RNASEH	 0.6565144658088684
Chr2	 0.9591361880302429	 16271046	 331	 RT	 0.5184522867202759
Chr2	 0.9388453364372253	 16284833	 477	 INT	 0.9969976544380188
Chr2	 0.9947631359100342	 16285457	 337	 RT	 0.3533223867416382
Chr2	 0.9568125009536743	 16292047	 683	 GAG	 0.1976059228181839
Chr2	 0.9720918536186218	 16312943	 656	 GAG	 0.9995045065879822
Chr2	 0.8323554992675781	 16325647	 260	 RNASEH	 0.9677103161811829
Chr2	 0.904914915561676	 16326130	 315	 RNASEH	 0.8129870295524597
Chr2	 0.9648414254188538	 16326842	 293	 RT	 0.5044213533401489
Chr2	 0.9465993046760559	 16369447	 662	 INT	 0.9442360997200012
Chr2	 0.9986277222633362	 16377673	 721	 INT	 0.9999985694885254
Chr2	 0.9941570162773132	 16379018	 321	 RNASEH	 1.0
Chr2	 0.9999956488609314	 16379533	 668	 RT	 1.0
Chr2	 0.9913527369499207	 16380683	 293	 AP	 1.0
Chr2	 0.9899565577507019	 16381155	 779	 GAG	 1.0
Chr2	 0.9843507409095764	 16406047	 442	 RT	 0.9998729228973389
Chr2	 0.9685920476913452	 16407958	 332	 AP	 0.06089351326227188
Chr2	 0.9805212616920471	 16419553	 579	 GAG	 1.0
Chr2	 0.9996956586837769	 16420433	 252	 AP	 1.0
Chr2	 0.9999927282333374	 16421047	 689	 RT	 1.0
Chr2	 0.9999377131462097	 16421855	 317	 RNASEH	 1.0
Chr2	 0.999993622303009	 16422443	 973	 INT	 1.0
Chr2	 0.841097891330719	 16433343	 544	 INT	 0.49436691403388977
Chr2	 0.9595019817352295	 16451542	 315	 AP	 0.5195643901824951
Chr2	 0.9990559220314026	 16452358	 275	 AP	 0.008669054135680199
Chr2	 0.9204303622245789	 16479346	 848	 GAG	 0.843625009059906
Chr2	 0.967208206653595	 16490161	 564	 INT	 0.9783580899238586
Chr2	 0.9727989435195923	 16491937	 376	 RT	 0.999994158744812
Chr2	 0.9289358258247375	 16492345	 290	 RT	 0.8795841336250305
Chr2	 0.9173785448074341	 16492757	 498	 INT	 0.9761247634887695
Chr2	 0.9999962449073792	 16583456	 1118	 INT	 1.0
Chr2	 0.9997880458831787	 16584787	 322	 RNASEH	 1.0
Chr2	 0.9994811415672302	 16585278	 703	 RT	 1.0
Chr2	 0.995943546295166	 16586264	 267	 AP	 0.9999988079071045
Chr2	 0.9933694005012512	 16586575	 921	 GAG	 1.0
Chr2	 0.99569171667099	 16591636	 297	 RNASEH	 0.9999912977218628
Chr2	 0.9993002414703369	 16592328	 525	 RT	 1.0
Chr2	 0.9948326945304871	 16593426	 573	 INT	 1.0
Chr2	 0.9868628978729248	 16594138	 335	 AP	 0.9999588131904602
Chr2	 0.9792922139167786	 16594542	 800	 GAG	 0.9710311889648438
Chr2	 0.942155122756958	 16595447	 310	 RT	 0.9214381575584412
Chr2	 0.996317982673645	 16621059	 347	 RT	 0.9979074001312256
Chr2	 0.9086241722106934	 16621862	 291	 RNASEH	 0.9987397193908691
Chr2	 0.8702093958854675	 16623859	 565	 INT	 0.9981065392494202
Chr2	 0.9060905575752258	 16626155	 509	 GAG	 1.0
Chr2	 0.956254780292511	 16627362	 676	 GAG	 0.9931674003601074
Chr2	 0.964604377746582	 16629247	 617	 GAG	 0.9999998807907104
Chr2	 0.8417412638664246	 16636356	 611	 INT	 0.8789480328559875
Chr2	 0.9857789874076843	 16687145	 638	 GAG	 1.0
Chr2	 0.9768334031105042	 16687939	 319	 AP	 0.9999638795852661
Chr2	 0.9863946437835693	 16688345	 545	 INT	 0.9600958228111267
Chr2	 0.859319269657135	 16715241	 820	 GAG	 0.999815046787262
Chr2	 0.9998638033866882	 16739931	 992	 INT	 1.0
Chr2	 0.9996224641799927	 16741725	 336	 RNASEH	 1.0
Chr2	 0.9999901056289673	 16742223	 730	 RT	 1.0
Chr2	 0.9998276829719543	 16743379	 230	 AP	 1.0
Chr2	 0.9059820175170898	 16743953	 719	 GAG	 0.9999974370002747
Chr2	 0.9987571239471436	 16756747	 577	 GAG	 1.0
Chr2	 0.9997462034225464	 16757542	 391	 AP	 1.0
Chr2	 0.9579809904098511	 16758341	 490	 INT	 1.0
Chr2	 0.9871885180473328	 16759104	 682	 RT	 1.0
Chr2	 0.9938271045684814	 16760121	 342	 RNASEH	 1.0
Chr2	 0.8661094903945923	 16765543	 647	 GAG	 0.8708406686782837
Chr2	 0.847369909286499	 16772143	 323	 AP	 0.4855429232120514
Chr2	 0.9705584645271301	 16772853	 748	 GAG	 1.0
Chr2	 0.9790380597114563	 16785728	 737	 INT	 1.0
Chr2	 0.9999625086784363	 16786943	 313	 RNASEH	 0.9999986886978149
Chr2	 0.9754051566123962	 16787646	 423	 RT	 0.9659035205841064
Chr2	 0.9977895617485046	 16788646	 241	 AP	 0.9999998807907104
Chr2	 0.9485089778900146	 16789157	 808	 GAG	 1.0
Chr2	 0.940864086151123	 16818263	 251	 AP	 0.9999529123306274
Chr2	 0.985374391078949	 16818815	 855	 GAG	 1.0
Chr2	 0.8245673775672913	 16855727	 269	 AP	 0.9649460911750793
Chr2	 0.9969155788421631	 16875147	 416	 RNASEH	 0.9999997615814209
Chr2	 0.9940488934516907	 16875880	 700	 RT	 1.0
Chr2	 0.9998056888580322	 16876980	 718	 INT	 1.0
Chr2	 0.9950938820838928	 16877736	 409	 AP	 1.0
Chr2	 0.9943583607673645	 16878228	 820	 GAG	 0.9999999403953552
Chr2	 0.989256739616394	 16889128	 655	 GAG	 1.0
Chr2	 0.9988002181053162	 16890143	 257	 AP	 1.0
Chr2	 0.9937435388565063	 16890771	 632	 RT	 1.0
Chr2	 0.9999898076057434	 16891476	 325	 RNASEH	 0.9999993443489075
Chr2	 0.9999799728393555	 16892120	 1192	 INT	 1.0
Chr2	 0.9998723268508911	 16934719	 972	 INT	 1.0
Chr2	 0.999998152256012	 16936056	 334	 RNASEH	 1.0
Chr2	 0.999987781047821	 16936536	 767	 RT	 1.0
Chr2	 0.9875808358192444	 16937512	 297	 AP	 1.0
Chr2	 0.936872661113739	 16937779	 867	 GAG	 0.9999999403953552
Chr2	 0.9998847842216492	 17025720	 1015	 INT	 0.9999998807907104
Chr2	 0.999931812286377	 17027483	 374	 RNASEH	 1.0
Chr2	 0.9999123811721802	 17027990	 665	 RT	 1.0
Chr2	 0.9999528527259827	 17029173	 248	 AP	 1.0
Chr2	 0.9458675384521484	 17030045	 431	 GAG	 1.0
Chr2	 0.9410608410835266	 17119455	 760	 GAG	 0.9992119669914246
Chr2	 0.9999991655349731	 17133850	 1111	 INT	 1.0
Chr2	 0.9999501705169678	 17135187	 340	 RNASEH	 1.0
Chr2	 0.999915361404419	 17135668	 753	 RT	 1.0
Chr2	 0.9997738599777222	 17136639	 249	 AP	 1.0
Chr2	 0.9754974842071533	 17136934	 817	 GAG	 1.0
Chr2	 0.9971687197685242	 17178064	 353	 RNASEH	 0.9999983906745911
Chr2	 0.984246551990509	 17178846	 669	 RT	 1.0
Chr2	 0.9996190071105957	 17180118	 668	 INT	 1.0
Chr2	 0.9908421635627747	 17180938	 354	 AP	 0.9999226331710815
Chr2	 0.9621491432189941	 17181734	 618	 GAG	 0.9994915127754211
Chr2	 0.9628100395202637	 17186622	 354	 RT	 0.8868875503540039
Chr2	 0.945586085319519	 17278649	 590	 INT	 0.9524458050727844
Chr2	 0.9385099411010742	 17383650	 990	 GAG	 0.999721109867096
Chr2	 0.9869986772537231	 17385615	 361	 AP	 1.0
Chr2	 0.9920312762260437	 17386339	 614	 INT	 0.9999780654907227
Chr2	 0.9999973773956299	 17387265	 827	 RT	 1.0
Chr2	 0.9988277554512024	 17388276	 509	 RNASEH	 0.9999688863754272
Chr2	 0.9653144478797913	 17397628	 533	 INT	 0.3781494200229645
Chr2	 0.996029794216156	 17424060	 359	 RT	 0.894963264465332
Chr2	 0.9833744168281555	 17430024	 788	 GAG	 0.9999806880950928
Chr2	 0.9268214702606201	 17441549	 597	 GAG	 0.9947187900543213
Chr2	 0.9476839900016785	 17443548	 272	 RNASEH	 0.5032342672348022
Chr2	 0.8892999887466431	 17445038	 648	 GAG	 0.9999586343765259
Chr2	 0.9176039099693298	 17472556	 626	 ENV	 0.9337685108184814
Chr2	 0.9629821181297302	 17479666	 839	 GAG	 0.8620631694793701
Chr2	 0.9858207106590271	 17530347	 376	 GAG	 1.0
Chr2	 0.999806821346283	 17531322	 442	 AP	 1.0
Chr2	 0.9980396032333374	 17531735	 752	 INT	 1.0
Chr2	 0.9999721050262451	 17533133	 720	 RT	 1.0
Chr2	 0.9696019291877747	 17534153	 387	 RNASEH	 0.9997850656509399
Chr2	 0.9699346423149109	 17588544	 565	 INT	 0.9965320825576782
Chr2	 0.9227412939071655	 17615349	 559	 INT	 0.3427487015724182
Chr2	 0.9906657934188843	 17616048	 318	 AP	 0.917922854423523
Chr2	 0.9604933857917786	 17616774	 699	 GAG	 0.9999871850013733
Chr2	 0.8475554585456848	 17621068	 641	 ENV	 0.875670850276947
Chr2	 0.9699803590774536	 17627739	 307	 AP	 0.9413642883300781
Chr2	 0.9623520970344543	 17658928	 663	 GAG	 1.0
Chr2	 0.9914168119430542	 17660614	 354	 AP	 0.9999977350234985
Chr2	 0.9997447729110718	 17661445	 623	 RT	 1.0
Chr2	 0.9998114705085754	 17662264	 335	 RNASEH	 1.0
Chr2	 0.9995444416999817	 17663260	 908	 INT	 0.999986469745636
Chr2	 0.8862792253494263	 17681455	 813	 GAG	 0.9997220635414124
Chr2	 0.9925845861434937	 17683361	 258	 AP	 0.9999964833259583
Chr2	 0.997721254825592	 17684011	 514	 RT	 0.9999807476997375
Chr2	 0.9636494517326355	 17684952	 223	 RNASEH	 0.9996950030326843
Chr2	 0.9825021624565125	 17685652	 602	 INT	 0.9623997807502747
Chr2	 0.9976082444190979	 17686785	 839	 INT	 0.9821975231170654
Chr2	 0.9750145673751831	 17707748	 887	 GAG	 0.9999993443489075
Chr2	 0.9999987483024597	 17709548	 348	 AP	 1.0
Chr2	 0.9999887943267822	 17710382	 695	 RT	 1.0
Chr2	 0.9546593427658081	 17711196	 399	 RNASEH	 1.0
Chr2	 0.999994158744812	 17712229	 869	 INT	 0.9851506948471069
Chr2	 0.9579430818557739	 17723461	 869	 GAG	 0.9999974966049194
Chr2	 0.9764224886894226	 17735756	 253	 AP	 0.930273175239563
Chr2	 0.9999988079071045	 17740961	 677	 RT	 1.0
Chr2	 0.998826265335083	 17742124	 205	 AP	 1.0
Chr2	 0.8755676746368408	 17742945	 490	 GAG	 1.0
Chr2	 0.9226781129837036	 17764649	 301	 RNASEH	 0.9993144869804382
Chr2	 0.9309728145599365	 17764940	 387	 RT	 0.9964792132377625
Chr2	 0.9829471707344055	 17766142	 825	 GAG	 0.7273468971252441
Chr2	 0.9724189639091492	 17771859	 318	 RNASEH	 0.09166929125785828
Chr2	 0.9240671992301941	 17772963	 265	 RT	 0.5030649900436401
Chr2	 0.8921039700508118	 17782968	 300	 RT	 0.8890236020088196
Chr2	 0.8400332927703857	 17783231	 730	 GAG	 0.3548581898212433
Chr2	 0.9681209325790405	 17784461	 572	 INT	 0.8129907250404358
Chr2	 0.8264337182044983	 17812159	 760	 GAG	 0.999981164932251
Chr2	 0.9505626559257507	 17836063	 966	 GAG	 0.1111772283911705
Chr2	 0.9803541898727417	 17839371	 950	 INT	 0.999978244304657
Chr2	 0.9998676180839539	 17841121	 342	 RNASEH	 1.0
Chr2	 0.9996649026870728	 17841837	 429	 RT	 1.0
Chr2	 0.9999504089355469	 17842733	 244	 AP	 1.0
Chr2	 0.9752706289291382	 17843167	 920	 GAG	 1.0
Chr2	 0.9788230657577515	 17874070	 829	 GAG	 1.0
Chr2	 0.9999897480010986	 17897039	 1102	 INT	 1.0
Chr2	 0.9688752889633179	 17898885	 333	 RNASEH	 0.8949906826019287
Chr2	 0.9903147220611572	 17901089	 253	 AP	 0.9999967813491821
Chr2	 0.9992892742156982	 17902139	 524	 GAG	 1.0
Chr2	 0.964174211025238	 17911270	 235	 AP	 0.999976634979248
Chr2	 0.8844897747039795	 17912052	 273	 RT	 0.182416170835495
Chr2	 0.999640703201294	 17912567	 259	 AP	 0.9999983310699463
Chr2	 0.9155883193016052	 17913157	 584	 INT	 0.9984477758407593
Chr2	 0.993955135345459	 17913664	 275	 AP	 0.8776194453239441
Chr2	 0.9714562296867371	 17921822	 339	 AP	 0.9998324513435364
Chr2	 0.999990701675415	 17922529	 660	 RT	 1.0
Chr2	 0.999900221824646	 17923334	 337	 RNASEH	 0.9999404549598694
Chr2	 0.9988564848899841	 17924647	 840	 INT	 0.9999998211860657
Chr2	 0.8874854445457458	 18021139	 293	 RNASEH	 0.9785844087600708
Chr2	 0.8851624131202698	 18041140	 725	 GAG	 0.9999998807907104
Chr2	 0.9989988803863525	 18042133	 348	 AP	 1.0
Chr2	 0.9993386268615723	 18042630	 710	 INT	 0.9999809265136719
Chr2	 0.9999850392341614	 18043758	 706	 RT	 1.0
Chr2	 0.983350932598114	 18044778	 384	 RNASEH	 0.9999908804893494
Chr2	 0.9133082032203674	 18046664	 246	 AP	 0.9871056079864502
Chr2	 0.9939259886741638	 18072244	 571	 GAG	 1.0
Chr2	 0.9998171925544739	 18073065	 491	 AP	 1.0
Chr2	 0.9785020351409912	 18073493	 829	 INT	 1.0
Chr2	 0.9998268485069275	 18075421	 725	 RT	 1.0
Chr2	 0.9944771528244019	 18076462	 452	 RNASEH	 0.9999849796295166
Chr2	 0.8919712901115417	 18085035	 607	 GAG	 1.0
Chr2	 0.9395468235015869	 18106239	 563	 INT	 0.9979389309883118
Chr2	 0.9242042899131775	 18106835	 585	 INT	 0.19203504920005798
Chr2	 0.8477068543434143	 18107755	 617	 GAG	 0.887938916683197
Chr2	 0.9998186826705933	 18155871	 1020	 INT	 1.0
Chr2	 0.9999997019767761	 18157662	 384	 RNASEH	 1.0
Chr2	 0.9999999403953552	 18158173	 719	 RT	 1.0
Chr2	 0.9993953704833984	 18159316	 215	 AP	 1.0
Chr2	 0.9624266028404236	 18160251	 440	 GAG	 0.9999999403953552
Chr2	 0.8526433110237122	 18164836	 306	 AP	 0.873894214630127
Chr2	 0.9884083867073059	 18175067	 391	 RT	 0.9067854285240173
Chr2	 0.8659265637397766	 18175942	 292	 RNASEH	 0.9818933010101318
Chr2	 0.9999942183494568	 18199260	 942	 INT	 1.0
Chr2	 0.9548799991607666	 18200608	 388	 RNASEH	 1.0
Chr2	 0.9996724128723145	 18201089	 738	 RT	 1.0
Chr2	 0.9902738332748413	 18202077	 281	 AP	 0.9999998807907104
Chr2	 0.9963738918304443	 18202374	 894	 GAG	 1.0
Chr2	 0.9361443519592285	 18227763	 824	 GAG	 0.9999998807907104
Chr2	 0.8451696634292603	 18280832	 292	 AP	 0.9659246802330017
Chr2	 0.9211655259132385	 18281352	 666	 GAG	 0.9999986886978149
Chr2	 0.9736046195030212	 18320356	 717	 GAG	 0.9926864504814148
Chr2	 0.8393246531486511	 18352929	 286	 AP	 0.6617984771728516
Chr2	 0.9833233952522278	 18354344	 745	 GAG	 0.9488900899887085
Chr2	 0.9308601021766663	 18355547	 343	 AP	 0.9427919387817383
Chr2	 0.9686948657035828	 18426644	 399	 RNASEH	 0.9999440908432007
Chr2	 0.999644935131073	 18427411	 795	 RT	 1.0
Chr2	 0.9999687075614929	 18428650	 710	 INT	 1.0
Chr2	 0.909469723701477	 18429543	 334	 AP	 1.0
Chr2	 0.9326289296150208	 18429937	 869	 GAG	 1.0
Chr2	 0.9710097908973694	 18474627	 683	 GAG	 0.9999995231628418
Chr2	 0.8586916327476501	 18477761	 240	 AP	 0.7283036708831787
Chr2	 0.867774248123169	 18510760	 628	 INT	 0.9999256134033203
Chr2	 0.9996368885040283	 18511527	 277	 RNASEH	 0.9999977350234985
Chr2	 0.985886812210083	 18512018	 559	 RT	 1.0
Chr2	 0.8009061217308044	 18512950	 237	 AP	 0.01781982183456421
Chr2	 0.9941003918647766	 18513166	 209	 AP	 0.9998083114624023
Chr2	 0.9791061282157898	 18527437	 297	 AP	 0.9978440403938293
Chr2	 0.9830363392829895	 18552350	 408	 INT	 0.6214095950126648
Chr2	 0.970364511013031	 18570957	 762	 GAG	 0.7330055832862854
Chr2	 0.9147878885269165	 18571743	 284	 RNASEH	 0.43969306349754333
Chr2	 0.8202284574508667	 18572354	 240	 RNASEH	 0.6263374090194702
Chr2	 0.8865922689437866	 18652652	 293	 RT	 0.42335402965545654
Chr2	 0.84127277135849	 18667155	 808	 GAG	 0.8583474159240723
Chr2	 0.9998209476470947	 18670162	 970	 INT	 0.9999998211860657
Chr2	 0.9999598860740662	 18671931	 323	 RNASEH	 1.0
Chr2	 0.999999463558197	 18672432	 712	 RT	 1.0
Chr2	 0.997835099697113	 18673612	 247	 AP	 0.9999995827674866
Chr2	 0.9969155192375183	 18674043	 1075	 GAG	 1.0
Chr2	 0.9964841604232788	 18678310	 479	 RNASEH	 0.9999995827674866
Chr2	 0.9890299439430237	 18679140	 578	 RT	 0.9999960064888
Chr2	 0.9957262277603149	 18680255	 714	 INT	 1.0
Chr2	 0.994288444519043	 18681038	 385	 AP	 0.9999979138374329
Chr2	 0.8741247057914734	 18681847	 642	 ENV	 0.9170017242431641
Chr2	 0.9454149007797241	 18683259	 782	 GAG	 0.9999982118606567
Chr2	 0.9675122499465942	 18781651	 615	 GAG	 0.9999975562095642
Chr2	 0.9746154546737671	 18794379	 616	 GAG	 0.9999629259109497
Chr2	 0.9928365349769592	 18814072	 231	 AP	 0.9999303817749023
Chr2	 0.9712826013565063	 18820456	 657	 ENV	 0.6578382849693298
Chr2	 0.945369303226471	 18848739	 574	 GAG	 1.0
Chr2	 0.9142537117004395	 18861651	 310	 RNASEH	 0.26792624592781067
Chr2	 0.8780739903450012	 18886545	 697	 GAG	 0.9999929070472717
Chr2	 0.9182716012001038	 18894050	 306	 AP	 0.9490053057670593
Chr2	 0.9998406767845154	 18897838	 627	 GAG	 1.0
Chr2	 0.9998570680618286	 18898742	 264	 AP	 1.0
Chr2	 0.9570980668067932	 18899364	 467	 RT	 0.9999998807907104
Chr2	 0.9973808526992798	 18900720	 696	 INT	 0.9923309087753296
Chr2	 0.9075191020965576	 18920245	 314	 RT	 0.9649055004119873
Chr2	 0.8514021039009094	 18932658	 566	 GAG	 0.9866254329681396
Chr2	 0.9940511584281921	 18933738	 410	 RT	 0.9991543889045715
Chr2	 0.9978433847427368	 18962341	 636	 GAG	 1.0
Chr2	 0.9997352957725525	 18963251	 292	 AP	 1.0
Chr2	 0.9999998211860657	 18963968	 700	 RT	 1.0
Chr2	 0.9999984502792358	 18964778	 352	 RNASEH	 1.0
Chr2	 0.9988847970962524	 18965917	 967	 INT	 1.0
Chr2	 0.8946717977523804	 19002435	 261	 AP	 0.9586136937141418
Chr2	 0.9875622391700745	 19002834	 641	 INT	 0.9808877110481262
Chr2	 0.9033886790275574	 19018332	 333	 AP	 0.07659340649843216
Chr2	 0.892137885093689	 19019437	 604	 GAG	 0.9999996423721313
Chr2	 0.9798049926757812	 19030665	 358	 RNASEH	 0.979621410369873
Chr2	 0.9014235138893127	 19031921	 572	 GAG	 0.9999610185623169
Chr2	 0.9242177605628967	 19034558	 291	 AP	 0.07680347561836243
Chr2	 0.9947732090950012	 19036552	 654	 GAG	 1.0
Chr2	 0.9982268810272217	 19037487	 253	 AP	 1.0
Chr2	 0.9982801675796509	 19038115	 690	 RT	 1.0
Chr2	 0.9981662631034851	 19038908	 335	 RNASEH	 1.0
Chr2	 0.9089318513870239	 19039491	 706	 INT	 0.9998710751533508
Chr2	 0.9756827354431152	 19048937	 425	 INT	 0.5748269557952881
Chr2	 0.8208863735198975	 19063035	 788	 GAG	 0.993042528629303
Chr2	 0.9999696612358093	 19073522	 465	 RNASEH	 1.0
Chr2	 0.9999983310699463	 19074241	 800	 RT	 1.0
Chr2	 0.9998334646224976	 19075727	 805	 INT	 1.0
Chr2	 0.9966633915901184	 19076453	 422	 AP	 0.9999991655349731
Chr2	 0.9712821841239929	 19077228	 648	 GAG	 1.0
Chr2	 0.9541757702827454	 19093549	 306	 AP	 0.3960946202278137
Chr2	 0.9225186705589294	 19094046	 606	 GAG	 0.9999900460243225
Chr2	 0.9833527207374573	 19101146	 821	 GAG	 0.9994897842407227
Chr2	 0.8867262005805969	 19277038	 735	 ENV	 0.9801618456840515
Chr2	 0.8527349233627319	 19310449	 654	 GAG	 0.9999998211860657
Chr2	 0.9970956444740295	 19379344	 643	 INT	 0.34484803676605225
Chr2	 0.9938414692878723	 19381026	 327	 RT	 0.8901724219322205
Chr2	 0.8316855430603027	 19381456	 324	 RNASEH	 0.5303417444229126
Chr2	 0.927702009677887	 19382260	 304	 RT	 0.9789632558822632
Chr2	 0.8240946531295776	 19382753	 253	 RNASEH	 0.2128637135028839
Chr2	 0.9054678678512573	 19383063	 311	 RT	 0.1671958565711975
Chr2	 0.8016006946563721	 19383959	 231	 RNASEH	 0.028354529291391373
Chr2	 0.9883365631103516	 19384547	 331	 RNASEH	 0.997708261013031
Chr2	 0.925554633140564	 19406636	 258	 AP	 0.8475271463394165
Chr2	 0.9492495656013489	 19419538	 799	 GAG	 0.9999306201934814
Chr2	 0.8981037139892578	 19454629	 541	 INT	 0.43777596950531006
Chr2	 0.9459981918334961	 19467147	 538	 INT	 0.8999400734901428
Chr2	 0.992348313331604	 19468235	 593	 INT	 0.07866685092449188
Chr2	 0.9999966621398926	 19525140	 1085	 INT	 1.0
Chr2	 0.999999463558197	 19526929	 367	 RNASEH	 1.0
Chr2	 0.9999986290931702	 19527437	 715	 RT	 1.0
Chr2	 0.9990061521530151	 19528585	 252	 AP	 1.0
Chr2	 0.8099741339683533	 19529563	 516	 GAG	 1.0
Chr2	 0.9184970259666443	 19531237	 571	 ENV	 0.32857269048690796
Chr2	 0.9557908177375793	 19535551	 338	 RT	 0.9723591208457947
Chr2	 0.9366363883018494	 19536638	 308	 AP	 0.8816784620285034
Chr2	 0.9560795426368713	 19547644	 684	 GAG	 0.9999998807907104
Chr2	 0.8833454847335815	 19556043	 320	 RNASEH	 0.6077353954315186
Chr2	 0.9811792969703674	 19556658	 426	 RT	 0.9999418258666992
Chr2	 0.9544634222984314	 19559657	 539	 INT	 0.741836667060852
Chr2	 0.9906154870986938	 19734049	 591	 GAG	 1.0
Chr2	 0.9999997615814209	 19735277	 284	 AP	 1.0
Chr2	 0.9998669028282166	 19736007	 700	 RT	 1.0
